RESPUESTA_FECHA,RESPUESTA_TEXTO,PERIODO,RESPUESTA_ID,RESPUESTA_DECIMAL,FORMULARIO_ID,ANO_APLICACION,PREGUNTA_ID,ESTADO_REGISTRO,SEC_EJEC,RESPUESTA_ENTERO
 ,0,2,60,0,2,2024,74,A,301098,603
 ,0,2,61,0,2,2024,75,A,301098,0
 ,N,2,63,0,2,2024,77,A,301098,0
 ,0,2,64,0,2,2024,78,A,301098,0
 ,0,2,65,0,2,2024,79,A,301098,13177
 ,0,2,67,184.50,2,2024,81,A,301098,0
 ,0,2,68,54,2,2024,82,A,301098,0
 ,0,2,69,2,2,2024,83,A,301098,0
 ,0,2,71,355288.28,2,2024,85,A,301098,0
 ,0,2,72,157924.70,2,2024,86,A,301098,0
 ,0,2,74,0,2,2024,88,A,301098,585
 ,0,2,75,0,2,2024,89,A,301098,1254
 ,0,2,76,0,2,2024,90,A,301098,935
 ,0,2,78,329174.45,2,2024,93,A,301098,0
 ,0,2,79,0,2,2024,95,A,301098,150
 ,0,2,80,0,2,2024,96,A,301098,333
 ,0,2,82,0,2,2024,106,A,301098,0
 ,S,2,83,0,3,2024,107,A,301098,0
 ,N,2,85,0,3,2024,109,A,301098,0
15/04/2024 00:00:00,0,2,86,0,3,2024,110,A,301098,0
 ,S,2,87,0,3,2024,111,A,301098,0
 ,0,2,88,0,3,2024,112,A,301098,1560
 ,0,2,90,0,3,2024,114,A,301098,393
 ,0,2,91,0,4,2024,115,A,301098,0
 ,S,2,93,0,4,2024,117,A,301098,0
 ,N,2,94,0,4,2024,118,A,301098,0
 ,N,2,95,0,4,2024,119,A,301098,0
 ,S,2,97,0,5,2024,122,A,301098,0
 ,N,2,98,0,5,2024,123,A,301098,0
 ,N,2,99,0,5,2024,124,A,301098,0
 ,0,2,101,0,5,2024,126,A,301098,0
 ,4,2,1,0,1,2024,1,A,300309,0
 ,0,2,2,0,1,2024,9,A,300309,0
 ,SUB GERENCIA DE ADMINISTRACION TRIBUTARIA ,2,3,0,1,2024,10,A,300309,0
 ,0,2,4,0,1,2024,11,A,300309,3
 ,N,2,5,0,1,2024,12,A,300309,0
 ,0,2,6,0,1,2024,13,A,300309,0
 ,0,2,7,0,1,2024,14,A,300309,0
 ,S,2,8,0,1,2024,15,A,300309,0
 ,SUB GERENCIA DE CATASTRO Y CONTROL URBANO ,2,9,0,1,2024,16,A,300309,0
 ,S,2,10,0,1,2024,17,A,300309,0
 ,0,2,11,0,1,2024,18,A,300309,3
 ,N,2,12,0,1,2024,19,A,300309,0
 ,0,2,13,0,1,2024,20,A,300309,0
 ,S,2,14,0,1,2024,21,A,300309,0
 ,S,2,15,0,1,2024,22,A,300309,0
 ,0,2,16,46,1,2024,23,A,300309,0
 ,0,2,17,52,1,2024,24,A,300309,0
 ,N,2,18,0,1,2024,25,A,300309,0
 ,0,2,19,0,1,2024,26,A,300309,0
 ,0,2,20,0,1,2024,27,A,300309,0
 ,N,2,21,0,1,2024,28,A,300309,0
 ,0,2,22,0,1,2024,29,A,300309,0
 ,0,2,23,0,1,2024,30,A,300309,0
 ,N,2,24,0,1,2024,31,A,300309,0
 ,0,2,25,0,1,2024,32,A,300309,0
 ,0,2,26,0,1,2024,33,A,300309,0
 ,N,2,27,0,1,2024,34,A,300309,0
 ,0,2,28,0,1,2024,35,A,300309,0
 ,0,2,29,0,1,2024,36,A,300309,0
 ,N,2,30,0,1,2024,37,A,300309,0
 ,0,2,31,0,1,2024,38,A,300309,0
 ,0,2,32,0,1,2024,39,A,300309,0
 ,N,2,33,0,1,2024,40,A,300309,0
 ,0,2,34,0,1,2024,41,A,300309,0
 ,0,2,35,0,1,2024,42,A,300309,0
 ,S,2,36,0,1,2024,43,A,300309,0
 ,45,2,37,0,1,2024,44,A,300309,0
 ,16-2024.MPCH,2,38,0,1,2024,48,A,300309,0
5/09/2024 00:00:00,0,2,39,0,1,2024,49,A,300309,0
 ,S,2,40,0,1,2024,50,A,300309,0
 ,S,2,41,0,1,2024,51,A,300309,0
 ,S,2,42,0,1,2024,52,A,300309,0
 ,S,2,43,0,1,2024,53,A,300309,0
 ,S,2,44,0,1,2024,54,A,300309,0
 ,S,2,45,0,1,2024,55,A,300309,0
 ,S,2,46,0,1,2024,56,A,300309,0
 ,S,2,47,0,1,2024,57,A,300309,0
 ,63,2,48,0,1,2024,59,A,300309,0
 ,63,2,49,0,1,2024,60,A,300309,0
 ,63,2,50,0,1,2024,61,A,300309,0
 ,63,2,51,0,1,2024,62,A,300309,0
 ,63,2,52,0,1,2024,63,A,300309,0
 ,63,2,53,0,1,2024,64,A,300309,0
 ,N,2,54,0,1,2024,65,A,300309,0
 ,0,2,55,0,1,2024,66,A,300309,0
 ,0,2,57,0,1,2024,71,A,300309,0
 ,0,2,58,0,1,2024,72,A,300309,0
 ,ENVIRSION EN PREOYESCTOS. ,2,59,0,1,2024,73,A,300309,0
 ,0,2,61,0,2,2024,75,A,300309,35
 ,S,2,62,0,2,2024,76,A,300309,0
 ,S,2,63,0,2,2024,77,A,300309,0
 ,0,2,65,0,2,2024,79,A,300309,150
 ,S,2,66,0,2,2024,80,A,300309,0
 ,0,2,67,28,2,2024,81,A,300309,0
 ,0,2,69,0.05,2,2024,83,A,300309,0
 ,N,2,70,0,2,2024,84,A,300309,0
 ,0,2,72,0,2,2024,86,A,300309,0
 ,0,2,73,0,2,2024,87,A,300309,180
 ,0,2,74,0,2,2024,88,A,300309,180
 ,0,2,76,0,2,2024,90,A,300309,450
 ,0,2,77,10000,2,2024,92,A,300309,0
 ,0,2,78,6500,2,2024,93,A,300309,0
 ,0,2,80,0,2,2024,96,A,300309,100
 ,98,2,81,0,2,2024,97,A,300309,0
 ,0,2,82,0,2,2024,106,A,300309,0
7/02/2024 00:00:00,0,2,84,0,3,2024,108,A,300309,0
 ,0,2,17,0,1,2024,24,A,300439,0
 ,N,2,18,0,1,2024,25,A,300439,0
 ,0,2,19,0,1,2024,26,A,300439,0
 ,0,2,20,0,1,2024,27,A,300439,0
 ,N,2,21,0,1,2024,28,A,300439,0
 ,0,2,22,0,1,2024,29,A,300439,0
 ,0,2,23,0,1,2024,30,A,300439,0
 ,N,2,24,0,1,2024,31,A,300439,0
 ,0,2,25,0,1,2024,32,A,300439,0
 ,0,2,26,0,1,2024,33,A,300439,0
 ,N,2,27,0,1,2024,34,A,300439,0
 ,0,2,28,0,1,2024,35,A,300439,0
 ,0,2,29,0,1,2024,36,A,300439,0
 ,N,2,30,0,1,2024,37,A,300439,0
 ,0,2,31,0,1,2024,38,A,300439,0
 ,0,2,32,0,1,2024,39,A,300439,0
 ,N,2,33,0,1,2024,40,A,300439,0
 ,0,2,34,0,1,2024,41,A,300439,0
 ,0,2,35,0,1,2024,42,A,300439,0
 ,N,2,36,0,1,2024,43,A,300439,0
 ,0,2,37,0,1,2024,44,A,300439,0
 ,0,2,38,0,1,2024,48,A,300439,0
 ,0,2,39,0,1,2024,49,A,300439,0
 ,N,2,40,0,1,2024,50,A,300439,0
 ,N,2,41,0,1,2024,51,A,300439,0
 ,N,2,42,0,1,2024,52,A,300439,0
 ,N,2,43,0,1,2024,53,A,300439,0
 ,N,2,44,0,1,2024,54,A,300439,0
 ,N,2,45,0,1,2024,55,A,300439,0
 ,N,2,46,0,1,2024,56,A,300439,0
 ,N,2,47,0,1,2024,57,A,300439,0
 ,62,2,48,0,1,2024,59,A,300439,0
 ,62,2,49,0,1,2024,60,A,300439,0
 ,62,2,50,0,1,2024,61,A,300439,0
 ,62,2,51,0,1,2024,62,A,300439,0
 ,62,2,52,0,1,2024,63,A,300439,0
 ,62,2,53,0,1,2024,64,A,300439,0
 ,S,2,54,0,1,2024,65,A,300439,0
31/08/2024 00:00:00,0,2,55,0,1,2024,66,A,300439,0
 ,68,2,56,0,1,2024,67,A,300439,0
 ,004-2024-MDT,2,57,0,1,2024,71,A,300439,0
16/08/2024 00:00:00,0,2,58,0,1,2024,72,A,300439,0
 ,Se utiliza para la operatividad de la municipalidad,2,59,0,1,2024,73,A,300439,0
 ,0,2,60,0,2,2024,74,A,300439,21
 ,0,2,61,0,2,2024,75,A,300439,0
 ,N,2,62,0,2,2024,76,A,300439,0
 ,N,2,63,0,2,2024,77,A,300439,0
 ,0,2,64,0,2,2024,78,A,300439,0
 ,0,2,65,0,2,2024,79,A,300439,0
 ,S,2,66,0,2,2024,80,A,300439,0
 ,0,2,67,13,2,2024,81,A,300439,0
 ,0,2,68,2042,2,2024,82,A,300439,0
 ,0,2,69,1,2,2024,83,A,300439,0
 ,N,2,70,0,2,2024,84,A,300439,0
 ,0,2,72,0,2,2024,86,A,300439,0
 ,0,2,73,0,2,2024,87,A,300439,0
 ,0,2,74,0,2,2024,88,A,300439,0
 ,0,2,76,0,2,2024,90,A,300439,0
 ,0,2,77,0,2,2024,92,A,300439,0
 ,0,2,78,0,2,2024,93,A,300439,0
 ,0,2,80,0,2,2024,96,A,300439,0
 ,98,2,81,0,2,2024,97,A,300439,0
 ,N,2,83,0,3,2024,107,A,300439,0
 ,0,2,84,0,3,2024,108,A,300439,0
 ,0,2,85,0,3,2024,109,A,300439,0
 ,N,2,87,0,3,2024,111,A,300439,0
 ,0,2,88,0,3,2024,112,A,300439,0
 ,0,2,89,0,3,2024,113,A,300439,0
 ,0,2,91,0,4,2024,115,A,300439,0
 ,N,2,92,0,4,2024,116,A,300439,0
 ,0,2,94,0,4,2024,118,A,300439,0
 ,0,2,95,0,4,2024,119,A,300439,0
 ,N,2,96,0,4,2024,120,A,300439,0
 ,N,2,98,0,5,2024,123,A,300439,0
 ,N,2,99,0,5,2024,124,A,300439,0
 ,N,2,100,0,5,2024,125,A,300439,0
 ,3,2,1,0,1,2024,1,A,301853,0
 ,0,2,2,0,1,2024,9,A,301853,0
 ,GERENCIA DE ADMINISTRACION TRIBUTARIA,2,3,0,1,2024,10,A,301853,0
 ,S,2,5,0,1,2024,12,A,301853,0
 ,S,2,6,0,1,2024,13,A,301853,0
 ,0,2,7,0,1,2024,14,A,301853,1
 ,0,2,9,0,1,2024,16,A,301853,0
 ,0,2,10,0,1,2024,17,A,301853,0
 ,N,2,12,0,1,2024,19,A,301853,0
 ,0,2,13,0,1,2024,20,A,301853,0
 ,N,2,14,0,1,2024,21,A,301853,0
 ,0,2,16,0,1,2024,23,A,301853,0
 ,0,2,17,0,1,2024,24,A,301853,0
 ,S,2,18,0,1,2024,25,A,301853,0
 ,0,2,20,0,1,2024,27,A,301853,3794
 ,S,2,21,0,1,2024,28,A,301853,0
 ,0,2,22,0,1,2024,29,A,301853,2032713
 ,S,2,24,0,1,2024,31,A,301853,0
 ,0,2,25,0,1,2024,32,A,301853,5763
 ,S,2,27,0,1,2024,34,A,301853,0
 ,0,2,28,1910094,1,2024,35,A,301853,0
 ,0,2,29,32939.79,1,2024,36,A,301853,0
 ,0,2,31,0,1,2024,38,A,301853,0
 ,0,2,32,0,1,2024,39,A,301853,0
 ,N,2,33,0,1,2024,40,A,301853,0
 ,0,2,35,0,1,2024,42,A,301853,0
 ,S,2,36,0,1,2024,43,A,301853,0
 ,155-MDMP,2,38,0,1,2024,48,A,301853,0
7/02/2024 00:00:00,0,2,39,0,1,2024,49,A,301853,0
 ,S,2,40,0,1,2024,50,A,301853,0
 ,N,2,42,0,1,2024,52,A,301853,0
 ,N,2,43,0,1,2024,53,A,301853,0
 ,N,2,44,0,1,2024,54,A,301853,0
 ,N,2,46,0,1,2024,56,A,301853,0
 ,N,2,47,0,1,2024,57,A,301853,0
 ,63,2,48,0,1,2024,59,A,301853,0
 ,63,2,50,0,1,2024,61,A,301853,0
 ,63,2,51,0,1,2024,62,A,301853,0
 ,62,2,50,0,1,2024,61,A,301317,0
 ,62,2,51,0,1,2024,62,A,301317,0
 ,62,2,52,0,1,2024,63,A,301317,0
 ,62,2,53,0,1,2024,64,A,301317,0
 ,S,2,54,0,1,2024,65,A,301317,0
29/03/2024 00:00:00,0,2,55,0,1,2024,66,A,301317,0
 ,69,2,56,0,1,2024,67,A,301317,0
 ,004-2024-MDI,2,57,0,1,2024,71,A,301317,0
5/03/2024 00:00:00,0,2,58,0,1,2024,72,A,301317,0
 ,ES UTILIZADO PARA LA SOSTENIBILIDAD DE LA MUNICIPALIDAD Y LA MEJORA DE LOS SERVICIOS,2,59,0,1,2024,73,A,301317,0
 ,0,2,60,0,2,2024,74,A,301317,44
 ,0,2,61,0,2,2024,75,A,301317,13
 ,S,2,62,0,2,2024,76,A,301317,0
 ,N,2,63,0,2,2024,77,A,301317,0
 ,0,2,64,0,2,2024,78,A,301317,0
 ,0,2,65,0,2,2024,79,A,301317,13697
 ,S,2,66,0,2,2024,80,A,301317,0
 ,0,2,67,101,2,2024,81,A,301317,0
 ,0,2,68,31254,2,2024,82,A,301317,0
 ,0,2,69,3,2,2024,83,A,301317,0
 ,S,2,70,0,2,2024,84,A,301317,0
 ,0,2,71,55245,2,2024,85,A,301317,0
 ,0,2,72,35428,2,2024,86,A,301317,0
 ,0,2,73,0,2,2024,87,A,301317,121
 ,0,2,74,0,2,2024,88,A,301317,263
 ,0,2,75,0,2,2024,89,A,301317,118
 ,0,2,76,0,2,2024,90,A,301317,210
 ,0,2,77,0,2,2024,92,A,301317,0
 ,0,2,78,38742,2,2024,93,A,301317,0
 ,0,2,79,0,2,2024,95,A,301317,121
 ,0,2,80,0,2,2024,96,A,301317,5
 ,98,2,81,0,2,2024,97,A,301317,0
 ,0,2,82,0,2,2024,106,A,301317,0
 ,S,2,83,0,3,2024,107,A,301317,0
14/02/2024 00:00:00,0,2,84,0,3,2024,108,A,301317,0
 ,N,2,85,0,3,2024,109,A,301317,0
30/05/2024 00:00:00,0,2,86,0,3,2024,110,A,301317,0
 ,S,2,87,0,3,2024,111,A,301317,0
 ,0,2,88,0,3,2024,112,A,301317,925
 ,0,2,89,0,3,2024,113,A,301317,731
 ,0,2,90,0,3,2024,114,A,301317,136
 ,0,2,91,345516.04,4,2024,115,A,301317,0
 ,S,2,92,0,4,2024,116,A,301317,0
 ,N,2,93,0,4,2024,117,A,301317,0
 ,N,2,94,0,4,2024,118,A,301317,0
 ,S,2,95,0,4,2024,119,A,301317,0
 ,S,2,96,0,4,2024,120,A,301317,0
 ,S,2,97,0,5,2024,122,A,301317,0
 ,N,2,98,0,5,2024,123,A,301317,0
 ,N,2,99,0,5,2024,124,A,301317,0
 ,S,2,100,0,5,2024,125,A,301317,0
 ,CHEQUE DE GERENCIA,2,101,0,5,2024,126,A,301317,0
29/03/2024 00:00:00,0,2,55,0,1,2024,66,A,301251,0
 ,"Se destina a los gastos operativos municipales, a mejorar la gestión municipal en función a las estrategias y acciones de recaudación incrementando la base imponible",2,59,0,1,2024,73,A,301251,0
 ,N,2,63,0,2,2024,77,A,301251,0
 ,0,2,67,140.15,2,2024,81,A,301251,0
 ,0,2,71,1086343.45,2,2024,85,A,301251,0
 ,0,2,75,0,2,2024,89,A,301251,459
 ,0,2,79,0,2,2024,95,A,301251,67
 ,0,2,82,0,2,2024,106,A,301251,0
9/04/2024 00:00:00,0,2,86,0,3,2024,110,A,301251,0
 ,3,2,1,0,1,2024,1,A,300422,0
 ,GERENCIA DE ADMINISTRACIÓN TRIBUTARIA,2,3,0,1,2024,10,A,300422,0
 ,0,2,4,0,1,2024,11,A,300422,2
 ,0,2,6,0,1,2024,13,A,300422,0
 ,0,2,7,0,1,2024,14,A,300422,0
 ,S,2,8,0,1,2024,15,A,300422,0
 ,S,2,10,0,1,2024,17,A,300422,0
 ,0,2,11,0,1,2024,18,A,300422,1
 ,N,2,12,0,1,2024,19,A,300422,0
 ,0,2,13,0,1,2024,20,A,300422,0
 ,S,2,14,0,1,2024,21,A,300422,0
 ,S,2,15,0,1,2024,22,A,300422,0
 ,0,2,16,10,1,2024,23,A,300422,0
 ,0,2,17,10,1,2024,24,A,300422,0
 ,N,2,18,0,1,2024,25,A,300422,0
 ,0,2,19,0,1,2024,26,A,300422,0
 ,N,2,21,0,1,2024,28,A,300422,0
 ,0,2,22,0,1,2024,29,A,300422,0
 ,0,2,23,0,1,2024,30,A,300422,0
 ,0,2,25,0,1,2024,32,A,300422,0
 ,0,2,26,0,1,2024,33,A,300422,0
 ,N,2,27,0,1,2024,34,A,300422,0
 ,0,2,29,0,1,2024,36,A,300422,0
 ,N,2,30,0,1,2024,37,A,300422,0
 ,0,2,32,0,1,2024,39,A,300422,0
 ,N,2,33,0,1,2024,40,A,300422,0
 ,0,2,34,0,1,2024,41,A,300422,0
 ,S,2,36,0,1,2024,43,A,300422,0
 ,45,2,37,0,1,2024,44,A,300422,0
 ,006-2024-MDY,2,38,0,1,2024,48,A,300422,0
 ,N,2,40,0,1,2024,50,A,300422,0
 ,S,2,41,0,1,2024,51,A,300422,0
 ,S,2,42,0,1,2024,52,A,300422,0
 ,S,2,44,0,1,2024,54,A,300422,0
 ,S,2,45,0,1,2024,55,A,300422,0
 ,N,2,47,0,1,2024,57,A,300422,0
 ,60,2,48,0,1,2024,59,A,300422,0
 ,60,2,49,0,1,2024,60,A,300422,0
 ,60,2,51,0,1,2024,62,A,300422,0
 ,60,2,52,0,1,2024,63,A,300422,0
 ,60,2,53,0,1,2024,64,A,300422,0
 ,0,2,55,0,1,2024,66,A,300422,0
 ,0,2,56,0,1,2024,67,A,300422,0
 ,0,2,57,0,1,2024,71,A,300422,0
 ,Se utilizan los recursos para el mantenimiento de infraestructura y temas de sanidad.,2,59,0,1,2024,73,A,300422,0
 ,0,2,23,0,1,2024,30,A,301093,0
 ,N,2,24,0,1,2024,31,A,301093,0
 ,0,2,25,0,1,2024,32,A,301093,0
 ,0,2,26,0,1,2024,33,A,301093,0
 ,N,2,27,0,1,2024,34,A,301093,0
 ,0,2,28,0,1,2024,35,A,301093,0
 ,0,2,29,0,1,2024,36,A,301093,0
 ,N,2,30,0,1,2024,37,A,301093,0
 ,0,2,31,0,1,2024,38,A,301093,0
 ,0,2,32,0,1,2024,39,A,301093,0
 ,N,2,33,0,1,2024,40,A,301093,0
 ,0,2,34,0,1,2024,41,A,301093,0
 ,0,2,35,0,1,2024,42,A,301093,0
 ,S,2,36,0,1,2024,43,A,301093,0
 ,45,2,37,0,1,2024,44,A,301093,0
 ,001-2024-CM/MDM,2,38,0,1,2024,48,A,301093,0
19/03/2024 00:00:00,0,2,39,0,1,2024,49,A,301093,0
 ,S,2,40,0,1,2024,50,A,301093,0
 ,N,2,41,0,1,2024,51,A,301093,0
 ,N,2,42,0,1,2024,52,A,301093,0
 ,N,2,43,0,1,2024,53,A,301093,0
 ,N,2,44,0,1,2024,54,A,301093,0
 ,N,2,45,0,1,2024,55,A,301093,0
 ,N,2,46,0,1,2024,56,A,301093,0
 ,N,2,47,0,1,2024,57,A,301093,0
 ,62,2,48,0,1,2024,59,A,301093,0
 ,62,2,49,0,1,2024,60,A,301093,0
 ,62,2,50,0,1,2024,61,A,301093,0
 ,62,2,51,0,1,2024,62,A,301093,0
 ,62,2,52,0,1,2024,63,A,301093,0
 ,62,2,53,0,1,2024,64,A,301093,0
 ,N,2,54,0,1,2024,65,A,301093,0
 ,0,2,55,0,1,2024,66,A,301093,0
 ,0,2,56,0,1,2024,67,A,301093,0
 ,0,2,57,0,1,2024,71,A,301093,0
 ,0,2,58,0,1,2024,72,A,301093,0
 ,"PRESUPUESTO DISPONE PARA RESIDUOS SOLIDOS, LIMPIEZA PUBLICA, SERENAZGO, PARQUE Y JARDINES.",2,59,0,1,2024,73,A,301093,0
 ,0,2,60,0,2,2024,74,A,301093,1921
 ,0,2,61,0,2,2024,75,A,301093,96
 ,S,2,62,0,2,2024,76,A,301093,0
 ,N,2,63,0,2,2024,77,A,301093,0
 ,0,2,64,0,2,2024,78,A,301093,0
 ,0,2,65,0,2,2024,79,A,301093,8749
 ,S,2,66,0,2,2024,80,A,301093,0
 ,0,2,67,1045.85,2,2024,81,A,301093,0
 ,0,2,68,3937.25,2,2024,82,A,301093,0
 ,0,2,69,6.77,2,2024,83,A,301093,0
 ,N,2,70,0,2,2024,84,A,301093,0
 ,0,2,71,0,2,2024,85,A,301093,0
 ,0,2,72,0,2,2024,86,A,301093,0
 ,0,2,73,0,2,2024,87,A,301093,0
 ,0,2,74,0,2,2024,88,A,301093,0
 ,0,2,75,0,2,2024,89,A,301093,0
 ,0,2,76,0,2,2024,90,A,301093,0
 ,0,2,77,0,2,2024,92,A,301093,0
 ,0,2,78,0,2,2024,93,A,301093,0
 ,0,2,79,0,2,2024,95,A,301093,0
 ,0,2,80,0,2,2024,96,A,301093,0
 ,101,2,81,0,2,2024,97,A,301093,0
 ,0,2,82,0,2,2024,106,A,301093,0
 ,N,2,83,0,3,2024,107,A,301093,0
 ,0,2,84,0,3,2024,108,A,301093,0
 ,0,2,85,0,3,2024,109,A,301093,0
 ,0,2,86,0,3,2024,110,A,301093,0
 ,N,2,87,0,3,2024,111,A,301093,0
 ,0,2,88,0,3,2024,112,A,301093,0
 ,0,2,89,0,3,2024,113,A,301093,0
 ,0,2,90,0,3,2024,114,A,301093,0
 ,0,2,91,0,4,2024,115,A,301093,0
 ,N,2,92,0,4,2024,116,A,301093,0
 ,0,2,93,0,4,2024,117,A,301093,0
 ,0,2,94,0,4,2024,118,A,301093,0
 ,0,2,95,0,4,2024,119,A,301093,0
 ,S,2,96,0,4,2024,120,A,301093,0
 ,S,2,97,0,5,2024,122,A,301093,0
 ,S,2,98,0,5,2024,123,A,301093,0
 ,N,2,99,0,5,2024,124,A,301093,0
 ,S,2,100,0,5,2024,125,A,301093,0
 ,WHATSAPP,2,101,0,5,2024,126,A,301093,0
 ,3,2,1,0,1,2024,1,A,300356,0
 ,0,2,2,0,1,2024,9,A,300356,0
 ,Gerencia de Administración Tributaria,2,3,0,1,2024,10,A,300356,0
 ,0,2,4,0,1,2024,11,A,300356,47
 ,S,2,5,0,1,2024,12,A,300356,0
 ,S,2,6,0,1,2024,13,A,300356,0
 ,0,2,7,0,1,2024,14,A,300356,3
 ,S,2,8,0,1,2024,15,A,300356,0
 ,"Sub Gerencia de Obras Privadas, Transporte, Catastro y Zona Monumental",2,9,0,1,2024,16,A,300356,0
 ,N,2,10,0,1,2024,17,A,300356,0
 ,0,2,11,0,1,2024,18,A,300356,1
 ,N,2,12,0,1,2024,19,A,300356,0
 ,0,2,13,0,1,2024,20,A,300356,0
 ,N,2,14,0,1,2024,21,A,300356,0
 ,S,2,15,0,1,2024,22,A,300356,0
 ,0,2,16,40.90,1,2024,23,A,300356,0
 ,0,2,17,26.21,1,2024,24,A,300356,0
 ,S,2,18,0,1,2024,25,A,300356,0
 ,0,2,19,0,1,2024,26,A,300356,8908
 ,0,2,20,0,1,2024,27,A,300356,0
 ,S,2,21,0,1,2024,28,A,300356,0
 ,0,2,22,0,1,2024,29,A,300356,16323028
 ,0,2,23,0,1,2024,30,A,300356,0
 ,S,2,24,0,1,2024,31,A,300356,0
 ,0,2,25,0,1,2024,32,A,300356,8608
 ,0,2,26,0,1,2024,33,A,300356,0
 ,S,2,27,0,1,2024,34,A,300356,0
 ,0,2,28,15773307,1,2024,35,A,300356,0
 ,0,2,29,0,1,2024,36,A,300356,0
 ,S,2,30,0,1,2024,37,A,300356,0
 ,0,2,31,0,1,2024,38,A,300356,418
 ,0,2,32,0,1,2024,39,A,300356,92
 ,S,2,33,0,1,2024,40,A,300356,0
 ,0,2,34,0,1,2024,41,A,300356,173
 ,0,2,35,0,1,2024,42,A,300356,70
 ,S,2,36,0,1,2024,43,A,300356,0
 ,45,2,37,0,1,2024,44,A,300356,0
 ,245,2,38,0,1,2024,48,A,300356,0
30/12/2023 00:00:00,0,2,39,0,1,2024,49,A,300356,0
 ,S,2,40,0,1,2024,50,A,300356,0
 ,N,2,41,0,1,2024,51,A,300356,0
 ,S,2,42,0,1,2024,52,A,300356,0
 ,S,2,43,0,1,2024,53,A,300356,0
 ,S,2,44,0,1,2024,54,A,300356,0
 ,S,2,45,0,1,2024,55,A,300356,0
 ,S,2,46,0,1,2024,56,A,300356,0
 ,S,2,47,0,1,2024,57,A,300356,0
 ,63,2,48,0,1,2024,59,A,300356,0
 ,63,2,49,0,1,2024,60,A,300356,0
 ,63,2,50,0,1,2024,61,A,300356,0
 ,63,2,51,0,1,2024,62,A,300356,0
 ,63,2,52,0,1,2024,63,A,300356,0
 ,63,2,53,0,1,2024,64,A,300356,0
 ,S,2,54,0,1,2024,65,A,300356,0
 ,S,2,85,0,3,2024,109,A,300309,0
 ,0,2,86,0,3,2024,110,A,300309,0
 ,N,2,87,0,3,2024,111,A,300309,0
 ,0,2,88,0,3,2024,112,A,300309,0
 ,0,2,89,0,3,2024,113,A,300309,0
 ,0,2,90,0,3,2024,114,A,300309,0
 ,0,2,91,0,4,2024,115,A,300309,0
 ,S,2,92,0,4,2024,116,A,300309,0
 ,S,2,93,0,4,2024,117,A,300309,0
 ,S,2,94,0,4,2024,118,A,300309,0
 ,N,2,95,0,4,2024,119,A,300309,0
 ,S,2,96,0,4,2024,120,A,300309,0
 ,S,2,97,0,5,2024,122,A,300309,0
 ,N,2,98,0,5,2024,123,A,300309,0
 ,N,2,99,0,5,2024,124,A,300309,0
 ,N,2,100,0,5,2024,125,A,300309,0
 ,0,2,101,0,5,2024,126,A,300309,0
 ,0,2,56,0,1,2024,67,A,300309,0
 ,0,2,60,0,2,2024,74,A,300309,147
 ,0,2,64,0,2,2024,78,A,300309,180
 ,0,2,68,23,2,2024,82,A,300309,0
 ,0,2,71,0,2,2024,85,A,300309,0
 ,0,2,75,0,2,2024,89,A,300309,230
 ,0,2,79,0,2,2024,95,A,300309,130
 ,S,2,83,0,3,2024,107,A,300309,0
 ,6,2,1,0,1,2024,1,A,300778,0
 ,0,2,2,0,1,2024,9,A,300778,0
 ,OFICINA DE TESORERIA Y RENTAS,2,3,0,1,2024,10,A,300778,0
 ,0,2,4,0,1,2024,11,A,300778,1
 ,N,2,5,0,1,2024,12,A,300778,0
 ,0,2,6,0,1,2024,13,A,300778,0
 ,0,2,7,0,1,2024,14,A,300778,0
 ,S,2,8,0,1,2024,15,A,300778,0
 ,OFICINA DE DESARROLLO URBANO Y RURAL,2,9,0,1,2024,16,A,300778,0
 ,S,2,10,0,1,2024,17,A,300778,0
 ,0,2,11,0,1,2024,18,A,300778,1
 ,N,2,12,0,1,2024,19,A,300778,0
 ,0,2,13,0,1,2024,20,A,300778,0
 ,S,2,14,0,1,2024,21,A,300778,0
 ,N,2,15,0,1,2024,22,A,300778,0
 ,0,2,16,0,1,2024,23,A,300778,0
 ,0,2,17,0,1,2024,24,A,300778,0
 ,N,2,18,0,1,2024,25,A,300778,0
 ,0,2,19,0,1,2024,26,A,300778,0
 ,0,2,20,0,1,2024,27,A,300778,0
 ,N,2,21,0,1,2024,28,A,300778,0
 ,0,2,22,0,1,2024,29,A,300778,0
 ,0,2,23,0,1,2024,30,A,300778,0
 ,N,2,24,0,1,2024,31,A,300778,0
 ,0,2,25,0,1,2024,32,A,300778,0
 ,0,2,26,0,1,2024,33,A,300778,0
 ,N,2,27,0,1,2024,34,A,300778,0
 ,0,2,28,0,1,2024,35,A,300778,0
 ,0,2,29,0,1,2024,36,A,300778,0
 ,N,2,30,0,1,2024,37,A,300778,0
 ,0,2,31,0,1,2024,38,A,300778,0
 ,0,2,32,0,1,2024,39,A,300778,0
 ,N,2,33,0,1,2024,40,A,300778,0
 ,0,2,34,0,1,2024,41,A,300778,0
 ,0,2,35,0,1,2024,42,A,300778,0
 ,N,2,36,0,1,2024,43,A,300778,0
 ,0,2,37,0,1,2024,44,A,300778,0
 ,0,2,38,0,1,2024,48,A,300778,0
 ,0,2,39,0,1,2024,49,A,300778,0
 ,N,2,40,0,1,2024,50,A,300778,0
 ,N,2,41,0,1,2024,51,A,300778,0
